generation,evaluation_cost
0,238.062502222583
0,232.7464374840745
0,238.00237633227601
0,236.3626003108785
0,238.7748610672602
0,236.99644897060256
0,235.11046577826826
0,237.62695977663907
0,236.80123256125714
0,233.5824890267745
0,234.9568417704696
0,234.66524921807923
0,234.78468231532239
0,234.9984288592024
0,237.6347104888188
0,235.83202368443867
0,237.83769979405523
0,235.38694199120005
0,236.71704874666221
0,238.6435280092317
0,236.6684572110783
0,235.16905012941012
0,234.88053709382976
0,232.91405603278884
0,236.49417687833363
0,238.27482164407496
0,235.6928689891619
0,234.16556104108292
0,238.1340687090982
0,235.90204285590903
0,238.38672563439954
0,236.33882997797951
0,239.46290504838956
0,237.32381310322708
0,237.78565797644592
0,232.99757473518002
0,237.7622105092765
0,234.03160157414376
0,238.00118011812486
0,235.80213025943218
0,241.33530026006474
0,234.77129638491664
0,233.94587806906122
0,233.84213121890994
0,234.07065905841287
0,234.58718379499396
0,236.01472298623116
0,236.8359580437761
0,235.8748041001105
0,236.50556926756335
0,234.14208037807765
0,236.81368765106635
0,235.36216000658246
0,236.76560531118722
0,238.3551723363578
0,231.7689488004644
0,233.07595716448805
0,237.13863963619355
0,237.5985128230757
0,232.88152523361634
0,235.07835558873566
0,237.06064475002077
0,233.01342335577147
0,235.89808464636266
0,237.2352988578898
0,233.5958487397002
0,238.59850573552507
0,237.99392812571745
0,238.59850573552507
0,236.55959669871257
0,238.3468519423573
0,234.89881945744824
0,238.9763319323543
0,234.91156293871745
0,232.90032279041523
0,233.28819927887957
0,236.56354828997684
0,237.678357452604
0,236.0460208818562
0,238.8384992365903
0,239.03241189947192
0,235.80213025943218
0,236.3080257198209
0,237.3926437562784
0,238.07541649465597
0,237.0766389293222
0,236.19966095769072
0,237.17861077121464
0,237.07651077251307
0,234.56970423318387
0,234.27757284860562
0,236.01943022177426
0,231.84171851376098
0,236.11446211312594
0,241.3505958520927
1,234.6908781108541
1,234.27981831969709
1,233.16866719553647
1,233.32297954979614
1,231.1384146119515
1,238.32159433659663
1,230.64905876236938
1,231.2651979252108
1,232.3955043926285
1,233.84213121890994
1,237.0766389293222
1,234.03160157414376
1,235.81755196865663
1,233.07595716448805
1,234.18047377562567
1,233.76357272547108
1,234.83135749174417
1,232.90032279041523
1,234.23001067270457
1,233.80824701566152
1,235.28751081921183
1,233.3908953565217
1,235.8924504593466
1,233.79090584761116
1,234.66524921807923
1,235.668725546854
1,233.54999983433171
1,236.55959669871257
1,237.35867366909832
1,232.24192336600163
1,233.45920840283503
1,234.9886887833009
1,232.44543892045746
1,236.56354828997684
1,236.3304897143357
1,235.24054671298597
1,233.86156792260473
