generation,evaluation_cost
0,270896146.36388963
0,280085473.24366564
0,277182494.4205984
0,282513594.6690706
0,268648775.55534244
0,285461340.57261497
0,279310419.2477038
0,269443268.4641943
0,280781538.95394886
0,269634364.4510158
0,277314648.59545857
0,278339339.5696575
0,269328288.84012437
0,278150303.30456156
0,274434528.2095452
0,275499717.9215438
0,270720233.0981302
0,281130496.23137903
0,279597025.7920164
0,280082947.108372
0,278380063.865828
0,285806904.6977108
0,272963969.821898
0,292366289.142104
0,274612980.13197815
0,270850459.4950696
0,258034602.60109022
0,276127237.78675365
0,284197162.0995402
0,268561158.606442
0,271241424.5651538
0,274264030.9427691
0,284579355.9157683
0,281860121.8982913
0,268954024.4628293
0,268648775.55534244
0,267944911.78384626
0,282760788.0933792
0,266747100.85947788
0,270988387.69523287
0,271151372.74623024
0,281661029.71621853
0,272066308.7897498
0,277138470.81318873
0,281949299.69909084
0,271094098.9953419
0,276154949.5754613
0,275890706.39023846
1,267071288.37342438
1,269134519.36303544
1,267890628.25324383
1,280502274.5903227
1,268250160.69133312
1,266979459.72117218
1,268888185.89429384
1,277244655.74473673
1,272280355.48683107
1,251594227.29046816
1,271616461.0802319
1,277147301.24442285
1,265500706.92573714
1,280145679.50515294
1,267944911.78384626
1,279418820.1105475
1,268588210.81912786
1,266738839.63848668
1,230357849.21657884
1,254719007.83497605
1,264003163.82345232
1,268648775.55534244
1,270863958.6903913
1,273211887.6829779
1,267204725.59221655
1,268111891.13866642
1,276841380.8136032
1,267384732.86339974
1,268234770.0683226
1,275435841.14167625
1,279145586.47208345
1,268580256.2022842
1,270925681.4881176
1,269098551.11792725
1,277438542.7743715
1,258734686.83386987
1,271151372.74623024
1,278357912.58977276
1,267357474.5687252
1,272352566.6140693
1,269907340.9294546
1,273279070.9017466
1,270855485.9405152
1,273208574.6758027
1,268046831.18396065
1,276372972.669216
1,272066308.7897498
1,268887241.96955144
2,268221820.05914596
2,267384732.86339974
2,268580256.2022842
2,256295620.70365414
2,266807255.53433788
2,267944911.78384626
