generation,evaluation_cost
0,6301831.323955019
0,6874630.318480164
0,6772988.484649337
0,6568539.2407829445
0,6749818.996811358
0,5771684.533845115
0,6609916.603136762
0,6325055.23561923
0,6818004.207074466
0,7076164.987926646
0,6425277.918498942
0,6823082.809310035
0,6503764.116300044
0,6091660.342800677
0,5956984.235462945
0,6651494.446275315
0,6525218.927194289
0,7034383.485922445
0,6615264.1203621235
0,6030956.679670964
0,6692435.854126832
0,6420833.641951185
0,6893695.345587483
0,7561042.234249959
0,6502335.678728321
0,6877366.795214476
0,6466172.956813216
0,6581527.1330037955
0,6538162.846337531
0,6552606.7372591095
0,6142388.474980948
0,6468749.933316597
0,6808224.006274484
0,5808358.939585619
0,6632698.207264471
0,6803871.0146017065
0,5956984.235462945
0,6823431.671512197
0,6560492.924770347
0,6450256.596816679
0,6730663.286438335
0,6548067.907566017
0,7020197.02649452
0,6030956.679670964
0,6200468.240626659
0,6190590.0815857
0,6545557.0113231065
0,6388472.547646386
0,6164516.465354373
0,6337180.882686466
0,6328410.138397609
0,5904508.871397491
0,6491897.607006739
0,6300632.646970646
0,6182115.494536489
0,6472970.911421398
0,6812500.771850232
0,6592371.995534836
0,6315966.075579268
0,6820726.153890251
0,6319860.019415998
0,6826046.540814593
0,7481363.3659447115
0,6452834.652470046
0,6325055.23561923
0,6743553.022122019
0,6651494.446275315
0,6394062.324233062
0,6687314.248084725
0,6749818.996811358
0,6629429.451147266
0,6198327.33847694
0,6613133.9316759445
0,6514403.973280683
0,6534581.425203204
0,6933539.072923746
0,6883650.657249909
0,6512854.7575986115
0,6528347.322652709
0,6416123.48090104
0,6400589.196248687
0,6492443.971735483
0,6367565.503368247
0,6822036.941255519
0,7164160.717671851
0,6888808.3225724045
0,6539444.273741575
0,6797159.658086131
0,6581253.944773155
0,6085675.135366498
0,6445484.393267726
0,6371895.03892212
0,6653974.900800628
0,6474707.656944601
0,6283126.868690719
1,6306530.889562281
1,6336676.971958247
1,6922603.345474221
1,6420270.908550337
1,5996787.543930989
1,6015465.658499269
1,6540122.432752641
1,6628495.389387043
1,6243459.669316852
1,5766465.376939247
1,5956984.235462945
1,6182115.494536489
1,6011670.065798764
1,5983434.801252949
1,6227137.157775256
1,6552606.7372591095
1,6390988.916830716
1,6452834.652470046
1,6085675.135366498
1,6173833.4469147045
1,5951216.78648738
1,5851718.561755482
1,6146767.194618875
1,6085675.135366498
1,5926416.696090664
1,6087477.455051574
1,6659590.681835539
1,6632698.207264471
1,6510508.054375631
1,6499303.597037988
1,6239885.476576538
1,6563589.316257189
1,6112056.219235673
1,6258761.783035055
1,6324895.329742591
1,6165952.207452615
1,6298022.087370155
1,6061028.590744566
1,6146481.039116477
1,6162466.372930905
1,5800165.116824422
1,6175100.718315779
1,6520198.187483339
1,6444604.063880347
1,6417214.910596833
1,6632640.765169476
1,6618220.754251278
1,6125594.719155879
1,6198327.33847694
1,6030956.679670964
1,6696318.65763376
1,6806097.092579888
1,5956984.235462945
1,6609083.6303105075
1,6593078.889741124
1,6171090.52403076
1,5787896.111283332
1,6217493.900061762
1,6209981.067091834
1,6728931.968667193
1,6417220.284747119
1,6631947.727010888
1,6030938.602360688
1,6300632.646970646
1,6563845.35151579
1,6321653.214093523
1,6091660.342800677
1,6296697.800935295
1,6579390.93325233
1,5757476.884976202
1,5956984.235462945
1,6492443.971735483
1,6328221.242008893
1,5936230.982183022
1,6457340.024622559
1,6648092.424749609
1,5987497.4533262
1,5803018.666011795
1,6182115.494536489
1,6371895.03892212
1,6343518.52482946
1,6284860.04982402
1,6632698.207264471
1,6105518.972270375
1,6271668.837163977
1,6300632.646970646
1,5996876.908861869
1,5997127.72923812
1,5825817.33634258
1,6486306.580215594
1,6030956.679670964
