generation,evaluation_cost
0,90.6856237631487
0,91.08587015233496
0,90.85310200496555
0,89.48109175747966
0,90.91944688247776
0,86.41845126676546
0,90.50644975497622
0,89.01228861958027
0,91.83977660072861
0,88.74460612003666
0,87.62601593398571
0,88.4298252845599
0,87.19639868853724
0,85.86964991326202
0,87.23936914311376
0,90.74441431269659
0,88.63861305381124
0,89.45134587414006
0,91.09207648251842
0,86.7460165606122
0,89.6053852739663
0,90.59957353716939
0,88.22456964216946
0,86.64320894266766
0,92.50016260652633
0,87.2231639113869
0,88.64254965263085
0,91.39916336347157
0,91.80731939202214
0,88.36104496791171
0,92.60581198885357
0,92.37584391312693
0,92.05663911520881
0,92.97091643238903
0,88.39652443982452
0,88.76416914413576
0,90.65039375223984
0,89.43894385695341
0,89.82875453229633
0,89.10758274302044
0,90.72706719594392
0,88.56652759035937
0,90.55283387128037
0,86.67063525365073
0,90.80316051314743
0,91.60978902030082
0,90.22148533279399
0,88.39751974883758
0,88.99258912319986
0,88.49550270201617
0,88.945783845573
0,89.65506107532055
0,91.91864081732372
0,89.51072173181086
0,90.01276967654498
0,85.88585440284038
0,92.25884657097174
0,90.41410484375344
0,89.6302275550629
0,89.3154850728096
0,91.3495486987311
0,90.38387889843956
0,88.33667878251116
0,88.52885012292145
0,90.27986827656876
0,90.5484995207031
0,87.08270208614691
0,91.24785627466305
0,91.98770908764989
0,90.66326887709198
0,89.0771237911185
0,89.70232702924632
0,88.50285637246789
0,90.5831590856864
0,90.27586781281666
0,91.68495670364288
0,89.24384744188974
0,91.48391277595093
0,86.06772146472662
0,89.04520699325029
0,90.16110064751842
0,89.75894825609186
0,88.05495214142854
0,87.54882398220253
0,88.47918903538292
0,89.38799502798724
0,89.50698689947366
0,90.26957761119176
0,88.23500850426916
0,89.8387447849404
0,87.07741413127027
0,85.88959739212008
0,87.71759418836537
0,88.42078716941832
0,88.09805363645249
1,88.01285344365913
1,87.75148364267955
1,89.41593795283687
1,90.7054946025849
1,87.01660647764147
1,90.25495262570591
1,85.46904325223271
1,86.1358140155764
1,87.51865859149018
1,86.41845126676546
1,87.55856771768622
1,89.75737606620459
1,87.31561194431707
1,87.5156049173466
1,91.02733292924788
1,87.36112131873234
1,89.47471127872915
1,88.74868540946234
1,87.38574786280624
1,90.01276967654498
1,88.63572136473107
1,85.77870014395177
1,86.83400627487225
1,86.5217606855522
1,87.86284709102597
1,88.46238119477788
1,86.52639184009183
1,89.07263043042498
1,86.99775189793775
1,86.59823440065
1,85.77353035196815
1,87.71915978050873
1,89.52197085863033
1,90.17952665933183
1,88.73072012631039
1,89.41240365527595
1,90.44434728351311
1,87.30904117684652
1,89.81608750143276
1,86.49442106158706
1,85.29752909347143
1,88.26676571937124
1,87.21684033732231
1,88.15378112695213
1,86.24648596465582
1,87.48948742006942
1,89.56527022559912
1,85.90497835120729
1,88.58326074937828
1,86.7460165606122
1,87.40738253348123
1,88.0095412655203
1,87.1201614268747
1,89.57797972511939
1,87.90863009949685
1,86.28877956156124
1,85.67419063064854
1,88.07912475091517
1,90.1605734325884
1,89.89781735180668
1,88.76600025227047
1,90.5484995207031
1,85.88585440284038
1,88.41465313995893
1,89.05304642452137
1,86.64320894266766
1,85.86964991326202
1,87.70646282111761
1,88.52436373254287
1,87.09455725736592
1,88.48741527494838
1,88.85516510778747
1,85.87301685035156
1,90.11949443386939
1,86.45948579749506
1,90.21901692646236
1,91.16379898955316
1,89.76526650270503
1,89.04520699325029
1,85.91480366980498
1,87.31371871090225
1,86.61982064072194
1,88.70986137897341
1,84.86888029697698
1,87.97127263393764
1,88.99437381219374
1,87.61882718593382
1,89.63099504639565
1,92.8897681878547
1,87.89470465174693
1,86.67063525365073
1,90.13938579190678
1,88.67814511485444
1,88.2987248015552
1,88.22472380709102
2,85.05081004566587
2,87.30086575564599
2,85.39112167879448
2,89.24892954070138
2,87.14094161071762
2,86.19461317222778
2,87.56911904582485
2,86.37347878752828
2,85.10392834693234
2,88.27693069193445
2,85.9269403251843
2,89.06454253590051
2,86.39854069307077
2,85.5524413856059
2,86.13524691258598
2,86.7505015176154
2,85.32686262927085
2,86.67063525365073
2,87.54396182272983
2,83.98780950944113
2,88.02755438956174
2,87.02091600854878
2,87.49546946537484
2,85.69105062867806
2,85.67419063064854
2,87.2594869786398
2,85.46904325223271
2,88.60627184364762
2,87.21684033732231
2,85.4315262297027
2,86.4070327658458
2,86.18384272111132
2,85.44414435726668
2,86.78265978566363
2,87.02705669249526
2,89.74010680065952
2,87.56760104772347
2,85.59440096091286
2,85.56925072337133
2,88.24197394717906
2,86.25567252438293
2,85.77870014395177
2,87.80813658146313
2,87.82300089477113
2,85.65462025491108
2,89.30327748694594
2,83.66871843878376
2,87.1201614268747
2,86.54696696323713
2,86.09421976566088
