generation,evaluation_cost
0,393380.27049080806
0,393743.14882981515
0,393406.0079252888
0,393460.57591801666
0,393481.0242031093
0,393026.0135960535
0,393005.2679888009
0,392982.34165002883
0,393589.9484264636
0,392601.6779061376
0,393303.5268005418
0,392702.2830389064
0,392991.8819304569
0,393572.5007730135
0,392736.1928010096
0,393244.89449734
0,392580.259364723
0,392798.5222386785
0,393245.93058972404
0,392723.0655654206
0,393842.99282889196
0,393958.793429841
0,393174.4911567573
0,393249.7110696552
0,393850.7644831586
0,393081.58001516946
0,392910.7355011684
0,392824.2805294645
0,392946.1844411731
0,392586.44699905417
0,393305.1420092059
0,393998.9763804173
0,392879.745890851
0,392773.52892453433
0,393516.3197536684
0,393409.2848472187
0,393464.689366309
0,393133.7436301855
0,392662.79524273204
0,393818.2980950833
0,393800.74528821046
0,393435.8818529313
0,393536.5677285021
0,392955.1034835507
0,393295.79411587195
0,393461.430350447
0,393095.23880309355
0,394308.5840038201
1,392201.31190766924
1,393097.6775518742
1,393247.16597602767
1,392623.75604247564
1,393159.85538570245
1,393406.4109418949
1,393441.17430878914
1,392955.1034835507
1,392800.3098800028
1,390879.27482204646
1,392709.21732137515
1,393399.97518377664
1,390499.1888689273
1,392998.980046107
1,392723.8920553664
1,392806.9361504273
1,392590.7881680664
1,392662.79524273204
1,385156.7909165295
1,390349.47659999755
1,392936.4179305991
1,392773.52892453433
1,393341.3518555653
1,393573.5279814164
1,392756.06551950355
1,393603.5722437827
1,393637.3809820871
1,392868.847676627
1,392475.24723083596
1,393259.79305663536
1,392065.37355326477
1,392736.1928010096
1,393063.0222237519
1,392736.1928010096
1,392859.4793241081
1,392061.69394229504
1,393255.25778719154
1,393255.7749818329
1,393104.83148264413
1,392649.6534376511
1,392806.3642101988
1,393117.12711363257
1,392449.99235756596
1,393116.22616616194
1,392451.8651768962
1,392853.05488052324
1,392948.8820700201
1,393012.91710222187
2,393012.5914276031
2,392413.72096183925
2,392551.77785503154
2,389515.41357914987
2,392727.7950248727
2,392574.7896433784
2,392988.4930308073
2,392592.2389876968
2,392646.09828603215
2,393116.6120623462
2,392756.06551950355
2,392151.5021029763
2,392465.9008099935
2,392575.0298257582
2,390499.1888689273
2,391685.9141913775
2,393035.7949379119
2,392475.7049229905
2,390879.27482204646
2,390516.2932326812
2,392654.77967939124
2,391100.1732095533
2,392484.0247231262
2,392947.99264477694
2,392447.03266819933
2,392860.08622857893
2,392050.61820509785
2,392829.0783033054
2,392467.655192587
2,392915.5226113385
2,392834.11540102266
2,390839.4964945294
2,392868.847676627
2,392691.3848170574
2,390314.8564722495
2,392803.6951210761
2,390349.47659999755
2,392345.31680250115
2,392497.60617465473
2,392463.4213544262
2,392630.7153877215
2,390499.1888689273
2,392091.34508141293
2,392767.04571999656
2,392709.62677838624
2,388521.2992184478
2,392708.4664088958
2,392730.5713960244
3,392455.3418533895
3,392769.6626938031
3,392020.49358520075
3,385105.6414957659
3,390521.25972743094
3,392577.1521432308
3,390532.8700701575
3,389567.7563801176
3,391439.60984621284
3,390898.95153980464
3,391308.71823053865
3,390418.13206754246
3,390349.8951659308
3,391900.54478371586
3,391574.28274105943
3,392463.3141578977
3,392411.56035844836
3,388497.8189555788
3,392707.15216892376
3,389513.5853138792
3,390349.47659999755
3,390266.1726245851
3,390421.25912054325
3,392200.17895535706
3,389406.68174276943
3,390516.2932326812
3,391500.9927229997
3,388098.76751883613
3,392629.1154021738
3,391088.20681006234
3,391930.00258978584
3,388797.83800414
3,392475.7049229905
3,392463.4213544262
3,392500.7534058367
3,392671.49725821544
3,389227.34234250226
3,391414.3107877281
3,392664.58754585433
3,390396.101033472
3,392112.55067711923
3,388526.9532967315
3,392781.7627043008
3,390379.429071425
3,385114.97811194824
3,391541.9691111983
3,392073.4666306156
3,391865.12626706954
4,389901.2662159699
4,390369.2778038119
4,391514.6312517059
4,385156.7909165295
4,390280.8103720811
4,388526.9532967315
4,388536.9198330605
4,388098.76751883613
4,389725.1031173331
4,389850.6072465162
4,389403.3107718877
4,388116.12280638306
4,392113.0385802567
4,391385.4271294162
4,389448.53016185365
4,388526.9532967315
4,389550.6827891013
4,391483.6361002612
4,391541.9691111983
4,390451.80273203965
4,390119.18814868387
4,387746.030420605
4,385105.6414957659
4,388739.74128209456
4,390266.1726245851
4,385185.46278321935
4,390089.70163250377
4,389402.3007702081
4,390533.16031070374
4,390219.7235748305
4,389406.68174276943
4,390919.9549958306
4,390253.77566902875
4,388528.7311020793
4,390349.9660024697
4,387898.87136666116
4,385156.7909165295
4,390418.13206754246
4,387668.75612105604
4,389567.7563801176
4,385168.724744329
4,391898.0644856506
4,390600.1885120334
4,390532.95755306765
4,389093.71428542945
4,385156.7909165295
4,388566.019248172
4,385105.6414957659
5,388526.9532967315
5,385104.9375926604
5,385185.64652844105
5,385134.31336245575
5,389401.30501230375
5,385198.16150259296
5,390533.16031070374
5,386974.96361205814
5,386364.56421405415
5,385185.46278321935
5,388510.4767824194
5,390314.25989608944
5,387065.43516381516
5,387917.3918236897
5,385156.920282491
5,385105.6414957659
5,385183.2848605468
5,385105.6414957659
5,387696.6227668298
5,386949.286358552
5,390329.1490264807
5,385156.7909165295
5,388526.9532967315
5,388868.25556080363
5,385156.7909165295
5,387072.1428678901
5,385105.6414957659
5,388574.0204580015
5,385156.7909165295
5,390330.4511075237
5,387645.404453891
5,389751.11496198206
5,385185.46278321935
5,385156.7909165295
5,385126.0443402523
5,388546.1184824657
5,387834.2761708087
5,388687.21148683573
5,385107.9585652291
5,387715.033529553
5,387668.75612105604
5,387668.75612105604
5,389348.2472390091
5,386642.5877658573
5,385167.4384768843
5,387786.2265153091
5,388197.5302353438
5,387631.8829581881
6,385105.6414957659
6,385156.91798147303
6,385107.9585652291
6,385184.34083155624
6,386951.8020537409
6,386653.8329689578
6,386011.6942897055
6,386477.7399199987
6,387072.1428678901
6,386252.60379707406
6,385201.64574325905
6,386692.07770943886
6,386949.286358552
6,385185.46278321935
6,385156.7909165295
6,385183.2848605468
6,385108.3972989826
6,385105.6414957659
6,385156.7909165295
6,385105.6414957659
6,385183.2848605468
6,385105.6414957659
6,385105.3354027879
6,385134.31336245575
6,386642.5877658573
6,386011.2353713542
6,385105.6414957659
6,385156.7909165295
6,385198.16150259296
6,385156.7909165295
6,385159.1079859927
6,386642.5877658573
6,385133.72559879
6,385152.9007821262
6,385105.6414957659
6,385107.9585652291
6,385134.31336245575
6,387786.2265153091
6,385205.0761763119
6,385185.64652844105
6,387631.8829581881
6,386458.3381333397
6,385168.724744329
6,385104.9375926604
6,385156.7909165295
6,385105.6414957659
6,385186.0069323357
6,385183.2848605468
7,385127.8163510441
7,385105.6414957659
7,385206.50414282747
7,385105.6414957659
7,385109.3609929652
7,385119.2025532889
7,385105.3354027879
7,385105.6414957659
7,385105.6414957659
7,385105.6414957659
7,385107.7935134085
7,385108.3972989826
7,385105.6414957659
7,385156.7909165295
7,385168.02084122354
7,385105.6414957659
7,385157.9483461799
7,385109.0189778595
7,385105.6414957659
7,385225.6864102136
7,385123.20897067967
7,385164.8346099257
7,385156.7909165295
7,385187.3990397103
7,385199.9004000173
7,385131.9101739739
7,385107.9585652291
7,385156.7909165295
7,385105.6414957659
7,385105.6414957659
7,385164.55725710106
7,385185.46278321935
7,385156.91798147303
7,385105.46102852013
7,385156.7909165295
7,385152.9007821262
7,385105.6414957659
7,385137.4052869893
7,385105.6414957659
7,385156.7909165295
7,385105.6414957659
7,385131.82871800347
7,385185.64652844105
7,385431.44587516034
7,385106.69142864854
7,385105.6414957659
7,385107.1180049032
7,386455.6048294524
8,385105.6414957659
8,385105.3354027879
8,385126.1346320162
8,385105.6414957659
8,385105.6414957659
8,385109.0189778595
8,385106.69142864854
8,385156.087013424
8,385105.6414957659
8,385105.6414957659
8,385127.11244793877
8,385106.64988025266
8,385113.32275430346
8,385105.46102852013
8,385105.6414957659
8,385124.25890356244
8,385155.16085148137
8,385105.18126584403
8,385105.6414957659
8,385105.6414957659
8,385119.2025532889
8,385115.9323393529
8,385107.9585652291
8,385105.3354027879
8,385105.6414957659
8,385105.6414957659
8,385108.03970991226
8,385129.04219409835
8,385105.6414957659
8,385105.6414957659
8,385105.40418004803
8,385109.2095642707
8,385105.5241075497
8,385105.6414957659
8,385140.64824451855
8,385105.6414957659
8,385104.9375926604
8,385114.7367485446
8,385131.9101739739
8,385106.96356512327
8,385112.23369433964
8,385108.3150747542
8,385156.7909165295
8,385109.0189778595
8,385105.3354027879
8,385108.51152821083
8,385105.6414957659
8,385105.3738761196
9,385105.6414957659
9,385105.92191767716
9,385108.03970991226
9,385112.61677029496
9,385105.3354027879
9,385137.07356008
9,385104.9375926604
9,385105.6414957659
9,385105.3354027879
9,385105.6414957659
9,385105.6414957659
9,385147.6508675306
9,385105.5241075497
9,385104.9375926604
9,385105.3354027879
9,385105.46102852013
9,385133.08000039065
9,385104.9375926604
9,385104.9375926604
9,385110.9197978033
9,385106.11584479525
9,385106.8119119252
9,385105.46102852013
9,385109.2095642707
9,385105.6414957659
9,385106.96356512327
9,385105.6414957659
9,385105.46102852013
9,385105.6414957659
9,385105.46102852013
9,385104.9375926604
9,385105.0609392149
9,385105.6414957659
9,385106.8601858115
9,385105.6414957659
9,385105.3354027879
9,385105.3738761196
9,385129.6453547105
9,385105.6414957659
9,385105.6414957659
9,385111.3674489588
9,385105.3354027879
9,385105.6414957659
9,385105.3354027879
9,385149.27471449086
9,385105.2180145717
9,385105.3354027879
9,385129.7387880366
10,385127.5011777628
10,385105.3354027879
10,385104.9375926604
10,385104.6631290874
10,385105.0609392149
10,385104.9375926604
10,385104.9375926604
10,385105.6414957659
10,385125.2548888584
10,385104.9375926604
10,385105.3670321929
10,385106.0475434094
10,385105.3354027879
10,385105.6414957659
10,385107.15633521695
10,385105.3354027879
10,385104.9375926604
10,385105.3354027879
10,385105.6414957659
10,385105.46102852013
10,385134.1365030743
10,385105.6414957659
10,385130.2767174627
10,385105.2180145717
10,385140.7902169904
10,385104.9375926604
10,385104.9375926604
10,385105.3738761196
10,385105.6414957659
10,385105.3354027879
10,385104.9375926604
10,385104.9375926604
10,385104.9375926604
10,385130.8211593621
10,385105.46102852013
10,385117.8508992108
10,385127.7084759476
10,385104.9375926604
10,385105.3354027879
10,385105.3354027879
10,385133.56421375845
10,385113.2963235212
10,385105.3354027879
10,385105.3354027879
10,385122.19908865145
10,385107.78147767927
10,385105.3738761196
10,385125.8646656462
