generation,evaluation_cost
0,318.1135271296833
0,325.80154065349177
0,332.3638441543071
0,313.1470532650206
0,334.0162817332943
0,324.990623023873
0,325.03457765804774
0,313.51588948948495
0,323.99746294602346
0,335.99730935290484
0,329.2987112967839
0,330.5221952158691
0,324.186060798952
0,309.7335263601456
0,306.69313467214283
0,325.608292868225
0,326.71718381864935
0,345.7448807981834
0,326.18069534460074
0,309.42660662532654
0,336.18204546166356
0,322.61899914601946
0,330.5554066727772
0,341.5240111210294
0,335.2404738230124
0,324.72937345104293
0,328.2946816649769
0,334.0193696289215
0,328.262355942944
0,335.28303384252524
0,320.4609609368688
0,315.6230812080704
0,325.5905818852982
0,318.18987081888235
0,328.5600783890609
0,320.3903170066196
0,309.0412715116425
0,326.71773766232343
0,327.1590166907348
0,325.97499590250646
0,319.041140847511
0,326.29180360637906
0,340.22358237392024
0,309.42660662532654
0,311.3528952505591
0,317.6986052549756
0,328.95357631464793
0,316.9569219444572
0,322.24720366672176
0,321.7836799638477
0,315.5365330877208
0,328.71487972055047
0,324.7650871480231
0,323.87715971329163
0,318.6351268299377
0,319.2677246723055
0,326.3041817022055
0,317.1859710866406
0,326.66325984785294
0,328.6936748755156
0,318.1884912618864
0,334.42924446386667
0,332.3393018319069
0,309.9265678063398
0,313.6607788433318
0,319.5283249455969
0,322.95688276167454
0,318.24374334911016
0,327.06404369837975
0,339.8042603187726
0,327.83244281383435
0,339.8383125761722
0,329.55909324542506
0,329.45488270924653
0,332.33878908663144
0,318.96851701874334
0,324.17175033136647
0,314.9540565020459
0,325.5905611006781
0,350.16578538542575
0,325.76362797804734
0,321.9939451964415
0,324.6691857081648
0,327.3528058169868
0,350.60389317943503
0,335.85070979965224
0,318.478204156128
0,328.60696283696984
0,326.42445324719336
0,313.28423901882843
0,321.89910838701684
0,314.9460851518943
0,324.9938389485186
0,315.6230812080704
0,311.79842172043857
1,323.28751257624464
1,328.84445975310933
1,330.06567458978253
1,322.37430357411915
1,327.40497442021535
1,325.79529276895875
1,318.80548582116296
1,315.6230812080704
1,317.65218074292585
1,313.6607788433318
1,306.69313467214283
1,313.6607788433318
1,309.47627255373885
1,309.42660662532654
1,317.5190179678449
1,317.1859710866406
1,317.7149897628756
1,309.9265678063398
1,313.28423901882843
1,318.6351268299377
1,316.9197028156169
1,321.56722407110453
1,329.3518370428234
1,313.3748688802275
1,306.69313467214283
1,318.6351268299377
1,321.75484837367
1,323.99746294602346
