generation,evaluation_cost
0,426015.6338950725
0,422517.7886248337
0,423878.9884450326
0,425421.553877141
0,416904.5475748285
0,420617.4513313938
0,419117.04043024295
0,421517.5784104124
0,421759.68594117404
0,423322.9344917578
0,420617.4513313938
0,422204.4925744547
0,424949.07302885986
0,424890.85094071826
0,418907.5872836393
0,421111.60437673866
0,425233.601833725
0,428880.57328515814
1,416904.5475748285
1,426585.1804133456
1,423748.29936459684
1,421719.53512017906
1,420572.16702994227
1,422853.297951417
1,418907.5872836393
1,426938.73081536795
1,421759.68594117404
1,417088.2959750951
1,417426.3119192979
1,420672.90771683044
1,418975.89270418434
1,424447.03474765405
1,419117.04043024295
1,422854.6272871175
1,424537.53261744865
1,427978.8520494041
2,416904.5475748285
2,417088.2959750951
2,417212.6495599143
2,422729.1403854785
2,418656.75878139184
2,420620.8204438644
2,427223.0509253612
2,416904.5475748285
2,428589.0116815459
2,422900.8415244452
2,415347.26915772003
2,418975.89270418434
2,390028.72126288904
2,390028.72126288904
2,419117.04043024295
2,417088.2959750951
2,414939.40805978276
2,423771.67098591547
3,421958.7144578256
3,419636.0680661242
3,420620.8204438644
3,390028.72126288904
3,417212.6495599143
3,390028.72126288904
3,420267.1570500361
3,416904.54757482844
3,415758.75551662553
3,414939.40805978276
3,390028.72126288904
3,418656.75878139184
3,416872.6083431223
3,390028.72126288904
3,390338.59515566024
3,416197.4148940611
3,390028.72126288904
3,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,414766.0236485944
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390028.72126288904
4,390196.600768423
4,422461.90280979156
4,390338.59515566024
5,390163.78647060954
5,390028.72126288904
5,390028.72126288904
5,390028.72126288904
5,390028.72126288904
5,390428.310379319
5,390153.35081521433
5,390028.72126288904
5,390028.72126288904
5,390418.8627235576
5,390028.72126288904
5,390028.72126288904
5,390028.72126288904
5,390028.72126288904
5,390028.72126288904
5,390028.72126288904
5,390270.06661814405
5,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
6,390472.8850486344
6,390028.72126288904
6,390028.72126288904
6,390028.72126288904
7,390112.92516963143
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390224.56846679683
7,390091.7151925413
7,390208.780162396
7,390028.72126288904
7,390028.72126288904
7,390028.72126288904
7,390066.8916782564
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390028.72126288904
8,390372.8332989372
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390244.9503171361
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390028.72126288904
9,390064.0843761311
9,390028.72126288904
9,390028.72126288904
10,390306.27322357486
10,390028.72126288904
10,390028.72126288904
10,390028.72126288904
10,390028.72126288904
10,390028.72126288904
10,390028.72126288904
10,390249.1380388369
10,390326.5164530658
10,390028.72126288904
10,390028.72126288904
10,390028.72126288904
10,390028.72126288904
10,390084.0974943964
10,390028.72126288904
10,390028.72126288904
10,390131.65892248123
10,390028.72126288904
11,390068.7881763216
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390131.65892248123
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
11,390028.72126288904
12,390028.72126288904
12,390172.49374663125
12,390028.72126288904
12,390028.72126288904
12,390028.72126288904
12,390028.72126288904
12,390028.72126288904
12,390295.56187633454
12,390028.72126288904
12,390278.3509819622
12,390028.72126288904
12,390028.72126288904
12,390028.72126288904
12,390028.72126288904
12,390238.31567097973
12,390028.72126288904
12,390028.72126288904
12,390157.8044236625
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390223.35316975514
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390318.8633045305
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
13,390028.72126288904
14,390028.72126288904
14,390392.45851880463
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390239.4990494616
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
14,390168.3504465736
14,390028.72126288904
14,390028.72126288904
14,390028.72126288904
15,390028.72126288904
15,390028.72126288904
15,390028.72126288904
15,390028.72126288904
15,390243.8664975067
15,390028.72126288904
15,390028.72126288904
15,390028.72126288904
15,390028.72126288904
15,390496.1603092257
15,390028.72126288904
15,390028.72126288904
15,390028.72126288904
15,390315.0398713747
15,390028.72126288904
15,390484.0004373468
15,390028.72126288904
15,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390155.7552638111
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
16,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390153.64025506197
17,390072.90268224763
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390028.72126288904
17,390181.1981749646
17,390028.72126288904
17,390028.72126288904
18,390028.72126288904
18,390190.0061954905
18,390028.72126288904
18,390307.3883148372
18,390028.72126288904
18,390028.72126288904
18,390232.54308576946
18,390028.72126288904
18,390028.72126288904
18,390028.72126288904
18,390028.72126288904
18,390028.72126288904
18,390312.59229861986
18,390184.1436782594
18,390028.72126288904
18,390028.72126288904
18,390028.72126288904
18,390141.85067169974
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390048.59789153165
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390141.85067169974
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
19,390028.72126288904
