generation,evaluation_cost
0,137.17783031980096
0,131.8992503185511
0,137.13490022445427
0,135.46448726670639
0,137.9510511648828
0,136.2103250997092
0,134.3172894577233
0,136.9323405938879
0,136.0021722022431
0,132.79352200956563
0,134.0495911414409
0,133.80278610215532
0,134.02041003275423
0,134.29827983424946
0,136.93906051305407
0,134.85796919065993
0,137.00303581689062
0,134.6820893275427
0,135.9174844505647
0,137.7241630630723
0,135.89940350972208
0,134.32468398852907
0,133.9731797132636
0,132.03203419419827
0,135.25978045062766
0,133.85015024909842
0,135.63502830127808
0,133.35871768028778
0,134.07931115832704
0,134.1394905186317
0,138.41275873270163
0,136.26683869615596
0,134.43056583807063
0,135.77780759235608
0,135.3662188643868
0,131.70714056507413
0,137.80790686403785
0,132.99180099684267
0,136.71295146686492
0,134.88138363068038
0,140.5859370551672
0,133.86135117889597
0,133.1109789086328
0,133.0442576615526
0,133.27748273786787
0,133.8582768700055
0,135.21310922675346
0,136.08322012779942
0,135.06210748794135
0,135.68023215523937
0,133.47327404259022
0,135.92476301384062
0,134.47464681387288
0,135.81336358692184
0,137.58234128009548
0,131.00171201616453
0,132.29040920322257
0,136.3242835186076
0,136.73508704574775
0,132.11428844931652
0,134.28302445602628
0,136.36144366597944
0,132.08714402074818
0,134.90550009546453
0,136.42723700218016
0,132.71377098571722
0,137.833648650854
0,137.17957200813152
0,137.833648650854
0,135.58554220493386
0,137.55088976249573
0,133.9833888809016
0,138.27785467643866
0,134.0766637782891
0,131.99512078317204
0,132.38486766234544
0,135.69541163857676
0,137.00148689283523
0,135.19159678005937
0,138.05363556672236
0,138.1747435393318
0,134.88138363068038
0,135.46764118886648
0,136.54474290358436
0,137.235813747246
0,136.33001382971878
0,135.403698777829
0,136.31238625609063
0,136.2805485926514
0,133.77183067582652
0,133.3141440646013
0,135.1845890167648
0,131.0744817294611
0,135.15103332912162
0,140.47458100023155
1,133.82823145562637
1,133.76708409678116
1,134.79087379306816
1,135.17723101004276
1,132.20147155638307
1,134.1199214418989
1,129.86375728688765
1,130.32474673509037
1,132.17820608238327
1,131.70714056507413
1,136.33001382971878
1,132.99180099684267
1,135.05375862203584
1,132.29040920322257
1,133.34649465379835
1,132.8815508868806
1,133.94690633010794
1,131.99512078317204
1,133.3914113788807
1,132.9610598501381
1,134.33455365442265
1,132.5840519957265
1,135.12286273987903
1,132.90888400902062
1,133.80278610215532
1,134.76136816628787
1,132.5865710503274
1,135.3662188643868
1,136.61363930855433
1,131.33859174946753
1,132.5895679585186
1,133.96202385837333
1,132.2370656568489
1,136.5449283312591
1,133.50582862082715
1,131.71296180869618
1,134.506388627411
1,132.90888400902062
1,136.0793301247222
1,136.35896393242365
1,133.03781835376623
1,131.00171201616453
1,132.03203419419827
1,131.69537483870445
1,131.65196145413023
1,132.31891096043233
1,130.5756882241636
1,132.99235072478834
1,131.0744817294611
1,135.4768417509486
1,132.88212064278025
1,133.3614160909877
1,132.07090880766955
1,130.22798585911482
1,132.01404205852745
1,130.9113532161105
1,134.84340075358313
1,131.07422859399892
1,132.64561637624664
1,131.99408654688852
1,130.19883804856025
1,132.71377098571722
1,132.05041282766052
1,136.19158235560454
1,131.58127574986295
1,132.82196351101746
1,134.29827983424946
1,134.1694325541252
1,132.8513137871571
1,134.75805456546288
1,134.42052721187474
1,132.03313719853188
1,131.00171201616453
1,134.9476201678312
1,131.9804969382927
1,132.99180099684267
1,127.18181770483382
1,131.26642589323313
1,137.26487948493946
1,132.786748330867
1,137.1514613877076
1,136.4006901321241
1,132.71377098571722
1,133.01365209013207
1,132.58521027768074
1,133.7920437887672
1,135.15103332912162
1,132.11428844931652
1,134.8625530904339
1,131.4351207136986
1,132.1209629918232
1,136.3457950088736
1,129.31961411957613
1,135.3000794854044
1,132.11561825399215
2,130.15381627008605
2,134.24637849326305
2,132.31891096043233
2,130.56112602250212
2,133.5430182846516
2,131.10490450475638
2,128.95298653478744
2,131.70714056507413
2,130.61643012426993
2,133.44134399999112
2,130.60003168230585
2,128.43860594120827
2,130.6703594555351
2,132.44267799264273
2,131.16146756483357
2,130.32758988165958
2,131.27263504755445
2,132.2696288197851
2,127.6557099725235
2,132.79392915124052
2,129.95431999477486
2,132.74876701123344
2,132.90915144484754
2,131.8785162759042
2,133.278523411407
2,132.25759262933357
2,128.82395056703226
2,133.32310387716947
2,127.18181770483382
2,130.59363496412334
2,129.0884624197728
2,132.78541336812413
2,129.2112411341395
2,131.19392697453154
2,130.09584053879186
2,132.86931107640345
2,132.03203419419827
2,129.6747226915467
2,131.26642589323313
2,129.34685287893657
2,132.26318133974254
2,132.5840519957265
